Order ID,Order Status,Order Substatus,Cancelation/Return Type,Normal or Pre-order,SKU ID,Seller SKU,Product Name,Variation,Quantity,Sku Quantity of return,SKU Unit Original Price,SKU Subtotal Before Discount,SKU Platform Discount,SKU Seller Discount,SKU Subtotal After Discount,Shipping Fee After Discount,Original Shipping Fee,Shipping Fee Seller Discount,Shipping Fee Platform Discount,Payment platform discount,Buyer Service Fee,Handling Fee,Shipping Insurance,Item Insurance,Order Amount,Order Refund Amount,Created Time,Paid Time,RTS Time,Shipped Time,Delivered Time,Cancelled Time,Cancel By,Cancel Reason,Fulfillment Type,Warehouse Name,Tracking ID,Delivery Option,Shipping Provider Name,Buyer Message,Buyer Username,Recipient,Phone #,Zipcode,Country,Province,Regency and City,Districts,Villages,Detail Address,Additional address information,Payment Method,Weight(kg),Product Category,Package ID,Purchase Channel,Seller Note,Checked Status,Checked Marked by
TT896388740406,Completed,Order Complete,,Normal,SKU90575100,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,3795,3105,52100,9000,9000,0,0,0,0,0,500,500,62100,0,2023-01-04 08:56:05,2023-01-04 09:20:05,2023-01-05 02:56:05,2023-01-05 05:56:05,2023-01-08 05:56:05,,,,Seller Shipping,Gudang Surabaya,TT64405868064,Standard,JNE,,indah_gunawan945,Dito Kurniawan,8710528374,50073,Indonesia,Jawa Timur,Sidoarjo,Kec. B,Banyumanik,Jl. Diponegoro No. 39,,QRIS,0.15,Feminine Hygiene,PKG361023133,Affiliate,Cek stok,Unchecked,
TT191679624893,Completed,Order Complete,,Normal,SKU68610593,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,4700,0,54300,12000,12000,0,0,0,0,0,500,500,67300,0,2023-01-04 11:46:50,2023-01-04 12:57:50,2023-01-05 10:46:50,2023-01-05 17:46:50,2023-01-08 17:46:50,,,,Seller Shipping,Gudang Surabaya,TT45212498015,Express,Ninja Xpress,,rizky_pratama392,Tari Hartono,8341847066,92685,Indonesia,DKI Jakarta,Jakarta Barat,Kec. B,Banyumanik,Jl. Merdeka No. 56,,ShopeePay,0.15,Feminine Hygiene,PKG478311115,TikTok Shop,,Checked,admin3
TT551051379849,Cancelled,Cancelled,Cancellation,Normal,SKU73438779,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,0,0,59000,0,12000,0,0,0,0,0,0,0,0,0,2023-01-04 17:49:10,,,,,1672876150.0,seller,Out of stock,Seller Shipping,Gudang Medan,,Express,AnterAja,Tolong kemas rapi,ani_cahyani498,Mega Putri,8316152998,45680,Indonesia,Jawa Barat,Bogor,Kec. C,Pedurungan,Jl. Merdeka No. 79,,ShopeePay,0.15,Feminine Hygiene,,TikTok Shop,,Unchecked,
TT758448765263,Returned,Return Complete,Return,Normal,SKU45267733,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,1,59000,59000,7315,5985,45700,12000,12000,0,0,0,0,0,0,0,57700,45700,2023-01-04 20:36:09,2023-01-04 21:58:09,2023-01-05 23:36:09,2023-01-06 03:36:09,2023-01-12 03:36:09,,,,Seller Shipping,Gudang Bandung,TT83518361754,Express,Ninja Xpress,,arif_pratama26,Arif Lestari,8020602901,61351,Indonesia,Aceh,Langsa,Kec. C,Pedurungan,Jl. Gatot Subroto No. 186,,COD,0.15,Feminine Hygiene,PKG321758657,TikTok Shop,Cek stok,Checked,admin1
TT403387532832,Completed,Order Complete,,Normal,SKU45890876,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,0,0,59000,12000,12000,0,0,0,0,0,0,0,71000,0,2023-01-04 21:30:42,2023-01-04 21:36:42,2023-01-06 03:30:42,2023-01-06 11:30:42,2023-01-11 11:30:42,,,,Seller Shipping,Gudang Surabaya,TT57867096879,Express,JNE,,rizky_putri727,Risa Kurniawan,8845590582,94554,Indonesia,Sumatera Utara,Binjai,Kec. B,Banyumanik,Jl. Gatot Subroto No. 127,,GoPay,0.15,Feminine Hygiene,PKG251298786,TikTok Shop,,Checked,admin2
TT154709614558,Completed,Order Complete,,Normal,SKU18796585,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,5300,0,53700,12000,12000,0,0,0,0,0,500,0,66200,0,2023-01-04 21:54:33,2023-01-04 22:01:33,2023-01-05 20:54:33,2023-01-06 02:54:33,2023-01-09 02:54:33,,,,Seller Shipping,Gudang Bandung,TT19657288907,Express,JNE,,andi_santoso199,Risa Susanto,8261172217,67065,Indonesia,Jawa Barat,Bandung,Kec. D,Pedurungan,Jl. Gatot Subroto No. 98,,Kartu Kredit,0.15,Feminine Hygiene,PKG502551253,TikTok Shop,Prioritas,Checked,admin3
TT250713280629,Completed,Order Complete,,Normal,SKU35360577,GDS-FOA-MAN-20,Gendes Feminine Wash Foam Mango 20ml,Foam 20ml - Mango,1,0,29000,29000,3630,2970,22400,12000,12000,0,0,0,0,0,0,0,34400,0,2023-01-04 23:34:53,2023-01-04 23:52:53,2023-01-06 00:34:53,2023-01-06 07:34:53,2023-01-10 07:34:53,,,,Seller Shipping,Gudang Medan,TT99073111167,Express,Ninja Xpress,,mega_purnama154,Mira Pratama,8592319610,17002,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. D,Pedurungan,Jl. Sudirman No. 107,,QRIS,0.08,Feminine Hygiene,PKG900563255,TikTok Shop,,Unchecked,
TT183534324378,Completed,Order Complete,,Normal,SKU75714380,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,5000,0,54000,12000,12000,0,0,0,0,0,0,0,66000,0,2023-01-05 11:43:38,2023-01-05 11:59:38,2023-01-06 08:43:38,2023-01-06 10:43:38,2023-01-11 10:43:38,,,,Seller Shipping,Gudang Jakarta Selatan,TT16182024647,Express,J&T Express,,tari_nugraha880,Lia Pratama,8210492089,27334,Indonesia,Sulawesi Selatan,Maros,Kec. D,Semarang Selatan,Jl. Diponegoro No. 188,,Kartu Kredit,0.15,Feminine Hygiene,PKG172453315,TikTok Shop,,Checked,admin1
TT792232480064,Completed,Order Complete,,Normal,SKU93353053,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,2800,0,56200,9000,9000,0,0,0,0,0,0,500,65700,0,2023-01-05 12:53:28,2023-01-05 14:03:28,2023-01-06 18:53:28,2023-01-06 21:53:28,2023-01-09 21:53:28,,,,Seller Shipping,Gudang Medan,TT86864384015,Standard,Ninja Xpress,Jangan bocor,mira_susanto320,Lia Handayani,8446882059,51979,Indonesia,Kalimantan Selatan,Banjarmasin,Kec. A,Semarang Selatan,Jl. Diponegoro No. 12,,Dana,0.15,Feminine Hygiene,PKG737300714,TikTok Live,,Unchecked,
TT562875586131,Completed,Order Complete,,Normal,SKU91141574,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,3190,2610,23200,12000,12000,0,0,0,0,0,500,500,36200,0,2023-01-05 20:48:00,2023-01-05 22:11:00,2023-01-06 19:48:00,2023-01-06 21:48:00,2023-01-09 21:48:00,,,,Seller Shipping,Gudang Surabaya,TT36574438913,Express,Pos Indonesia,Jangan bocor,rizky_setiawan14,Reza Kusuma,8477877103,37980,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. D,Tembalang,Jl. Merdeka No. 164,,QRIS,0.08,Feminine Hygiene,PKG584691581,TikTok Shop,,Unchecked,
TT988753114749,Completed,Order Complete,,Normal,SKU30319821,GDS-SPR-MAN-60,Gendes Feminine Wash Spray Mango 60ml,Spray 60ml - Mango,1,0,59000,59000,6325,5175,47500,9000,9000,0,0,0,0,0,0,500,57000,0,2023-01-05 21:36:13,2023-01-05 22:02:13,2023-01-07 03:36:13,2023-01-07 10:36:13,2023-01-11 10:36:13,,,,Seller Shipping,Gudang Surabaya,TT70346706067,Standard,Ninja Xpress,Jangan bocor,wati_lestari517,Mega Wijaya,8817859754,91704,Indonesia,Banten,Serang,Kec. D,Banyumanik,Jl. Gatot Subroto No. 164,,ShopeePay,0.15,Feminine Hygiene,PKG690090363,TikTok Shop,Cek stok,Checked,admin3
TT647336545931,Returned,Return Complete,Return,Normal,SKU11385065,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,1,59000,59000,4510,3690,50800,12000,12000,0,0,0,0,0,0,0,62800,50800,2023-01-06 07:36:39,2023-01-06 08:46:39,2023-01-07 03:36:39,2023-01-07 07:36:39,2023-01-14 07:36:39,,,,Seller Shipping,Gudang Bandung,TT68594769931,Express,JNE,Jangan bocor,nova_kusuma294,Putri Rahayu,8990657622,22492,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. A,Pedurungan,Jl. Diponegoro No. 111,,Transfer Bank,0.15,Feminine Hygiene,PKG637729393,TikTok Shop,,Checked,admin2
TT880510470011,Completed,Order Complete,,Normal,SKU80089815,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,2750,2250,24000,12000,12000,0,0,0,0,0,500,0,36500,0,2023-01-06 08:31:20,2023-01-06 09:48:20,2023-01-07 08:31:20,2023-01-07 13:31:20,2023-01-10 13:31:20,,,,Seller Shipping,Gudang Surabaya,TT91009327453,Express,SiCepat,Jangan bocor,risa_hartono833,Mega Handayani,8149618540,47979,Indonesia,Sumatera Utara,Deli Serdang,Kec. A,Semarang Selatan,Jl. Sudirman No. 160,,COD,0.08,Feminine Hygiene,PKG634742788,TikTok Live,Prioritas,Checked,admin1
TT616087357266,Completed,Order Complete,,Normal,SKU95305498,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,2200,0,56800,9000,9000,0,0,0,0,0,0,500,66300,0,2023-01-06 11:45:42,2023-01-06 12:56:42,2023-01-07 09:45:42,2023-01-07 17:45:42,2023-01-10 17:45:42,,,,Seller Shipping,Gudang Jakarta Selatan,TT15502800179,Standard,J&T Express,,eka_wibowo544,Risa Wijaya,8725879579,57149,Indonesia,Yogyakarta,Bantul,Kec. D,Banyumanik,Jl. Gatot Subroto No. 96,,GoPay,0.15,Feminine Hygiene,PKG896787475,TikTok Shop,,Checked,admin1
TT580655298409,Completed,Order Complete,,Normal,SKU43497121,GDS-FOA-MAN-60,Gendes Feminine Wash Foam Mango 60ml,Foam 60ml - Mango,1,0,59000,59000,6160,5040,47800,12000,12000,0,0,0,0,0,0,500,60300,0,2023-01-06 20:35:06,2023-01-06 21:45:06,2023-01-07 16:35:06,2023-01-08 00:35:06,2023-01-12 00:35:06,,,,Seller Shipping,Gudang Surabaya,TT63333632999,Express,AnterAja,Tolong kemas rapi,dian_cahyani959,Dian Purnama,8413948968,27587,Indonesia,Jawa Timur,Sidoarjo,Kec. B,Banyumanik,Jl. Ahmad Yani No. 194,,GoPay,0.15,Feminine Hygiene,PKG832812738,Affiliate,,Checked,admin1
TT766940393713,Completed,Order Complete,,Normal,SKU14232717,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,2,0,59000,118000,0,0,118000,12000,12000,0,0,0,0,0,0,500,130500,0,2023-01-06 20:58:51,2023-01-06 22:06:51,2023-01-07 22:58:51,2023-01-08 01:58:51,2023-01-11 01:58:51,,,,Seller Shipping,Gudang Medan,TT34610729808,Express,SiCepat,Tolong kemas rapi,fajar_wijaya208,Laras Pratama,8573123384,92581,Indonesia,Jawa Barat,Bandung,Kec. D,Semarang Selatan,Jl. Sudirman No. 133,,ShopeePay,0.15,Feminine Hygiene,PKG509912402,TikTok Shop,,Unchecked,
TT357695272059,Completed,Order Complete,,Normal,SKU14452923,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,4455,3645,50900,12000,12000,0,0,0,0,0,0,0,62900,0,2023-01-06 21:37:58,2023-01-06 21:58:58,2023-01-07 20:37:58,2023-01-08 02:37:58,2023-01-11 02:37:58,,,,Seller Shipping,Gudang Surabaya,TT92619805066,Express,SiCepat,,budi_setiawan454,Eka Pratama,8688255879,80397,Indonesia,Jawa Barat,Bekasi,Kec. D,Pedurungan,Jl. Sudirman No. 59,,Dana,0.15,Feminine Hygiene,PKG350784452,Affiliate,,Unchecked,
TT865136908686,Completed,Order Complete,,Normal,SKU15114729,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,4500,0,54500,9000,9000,0,0,0,0,0,0,500,64000,0,2023-01-06 21:43:05,2023-01-06 23:03:05,2023-01-07 17:43:05,2023-01-08 00:43:05,2023-01-11 00:43:05,,,,Seller Shipping,Gudang Medan,TT10614230832,Standard,SiCepat,,bagas_permata658,Rina Pratama,8159541289,15250,Indonesia,DKI Jakarta,Jakarta Pusat,Kec. D,Tembalang,Jl. Gatot Subroto No. 150,,COD,0.15,Feminine Hygiene,PKG890357100,Affiliate,Prioritas,Checked,admin2
TT564886141830,Completed,Order Complete,,Normal,SKU15130701,GDS-FOA-GRA-60,Gendes Feminine Wash Foam Grape 60ml,Foam 60ml - Grape,1,0,59000,59000,5720,4680,48600,9000,9000,0,0,0,0,0,0,0,57600,0,2023-01-07 09:00:36,2023-01-07 09:04:36,2023-01-08 09:00:36,2023-01-08 16:00:36,2023-01-12 16:00:36,,,,Seller Shipping,Gudang Surabaya,TT47330056061,Standard,Pos Indonesia,,reni_nugraha245,Ratna Permata,8693366879,53698,Indonesia,Jawa Timur,Gresik,Kec. D,Tembalang,Jl. Ahmad Yani No. 35,,Transfer Bank,0.15,Feminine Hygiene,PKG316565206,Affiliate,Cek stok,Checked,admin2
TT346082630650,Completed,Order Complete,,Normal,SKU39540517,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,2,0,59000,118000,0,0,118000,12000,12000,0,0,0,0,0,0,0,130000,0,2023-01-07 09:32:22,2023-01-07 10:57:22,2023-01-08 04:32:22,2023-01-08 11:32:22,2023-01-10 11:32:22,,,,Seller Shipping,Gudang Medan,TT35617637004,Express,JNE,,citra_cahyani571,Mega Susanto,8263668352,21910,Indonesia,Jawa Barat,Depok,Kec. B,Semarang Selatan,Jl. Merdeka No. 58,,ShopeePay,0.15,Feminine Hygiene,PKG444118658,Affiliate,,Unchecked,
TT679611955655,Completed,Order Complete,,Normal,SKU91494069,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,2,0,59000,118000,11825,9675,96500,12000,12000,0,0,0,0,0,500,500,109500,0,2023-01-07 10:59:47,2023-01-07 12:22:47,2023-01-08 16:59:47,2023-01-09 00:59:47,2023-01-15 00:59:47,,,,Seller Shipping,Gudang Jakarta Selatan,TT57247426131,Express,JNE,Tolong kemas rapi,rina_kurniawan63,Fajar Cahyani,8973713049,68659,Indonesia,DKI Jakarta,Jakarta Utara,Kec. C,Banyumanik,Jl. Ahmad Yani No. 31,,COD,0.15,Feminine Hygiene,PKG661518025,TikTok Shop,Prioritas,Checked,admin1
TT901571272650,Completed,Order Complete,,Normal,SKU39816052,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,0,29000,29000,2145,1755,25100,9000,9000,0,0,0,0,0,0,500,34600,0,2023-01-07 11:04:14,2023-01-07 11:26:14,2023-01-08 13:04:14,2023-01-08 21:04:14,2023-01-11 21:04:14,,,,Seller Shipping,Gudang Bandung,TT38806797290,Standard,JNE,Tolong kemas rapi,indah_kurniawan664,Wati Putri,8778279972,48552,Indonesia,Kalimantan Timur,Samarinda,Kec. B,Semarang Selatan,Jl. Ahmad Yani No. 184,,ShopeePay,0.08,Feminine Hygiene,PKG470478377,TikTok Live,,Unchecked,
TT662327733061,Completed,Order Complete,,Normal,SKU91426964,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,6380,5220,47400,12000,12000,0,0,0,0,0,0,500,59900,0,2023-01-07 19:04:33,2023-01-07 19:11:33,2023-01-08 18:04:33,2023-01-09 02:04:33,2023-01-11 02:04:33,,,,Seller Shipping,Gudang Bandung,TT48644119753,Express,SiCepat,Tolong kemas rapi,bagas_kusuma330,Dito Kurniawan,8074832497,67217,Indonesia,Jawa Timur,Malang,Kec. A,Pedurungan,Jl. Diponegoro No. 70,,ShopeePay,0.15,Feminine Hygiene,PKG392821797,TikTok Shop,Cek stok,Unchecked,
TT205886353992,Completed,Order Complete,,Normal,SKU31636996,GDS-SPR-MAN-60,Gendes Feminine Wash Spray Mango 60ml,Spray 60ml - Mango,1,0,59000,59000,6985,5715,46300,12000,12000,0,0,0,0,0,500,500,59300,0,2023-01-07 20:04:32,2023-01-07 20:19:32,2023-01-08 19:04:32,2023-01-09 03:04:32,2023-01-16 03:04:32,,,,Seller Shipping,Gudang Medan,TT21483229139,Express,JNE,Tolong kemas rapi,lia_wibowo409,Mega Kurniawan,8285413984,57258,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. C,Banyumanik,Jl. Sudirman No. 107,,OVO,0.15,Feminine Hygiene,PKG710104808,Affiliate,,Checked,admin1
TT770494138902,Completed,Order Complete,,Normal,SKU19490164,GDS-FOA-BUB-20,Gendes Feminine Wash Foam Bubblegum 20ml,Foam 20ml - Bubblegum,1,0,29000,29000,2365,1935,24700,12000,12000,0,0,0,0,0,0,500,37200,0,2023-01-07 22:29:57,2023-01-07 22:36:57,2023-01-09 00:29:57,2023-01-09 05:29:57,2023-01-13 05:29:57,,,,Seller Shipping,Gudang Surabaya,TT36679954943,Express,JNE,,budi_pratama812,Fitri Permata,8046913191,62534,Indonesia,Kalimantan Timur,Bontang,Kec. D,Tembalang,Jl. Diponegoro No. 12,,OVO,0.08,Feminine Hygiene,PKG753734064,TikTok Live,,Checked,admin1
TT519727515928,Completed,Order Complete,,Normal,SKU98012927,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,0,29000,29000,1200,0,27800,9000,9000,0,0,0,0,0,500,500,37800,0,2023-01-08 08:06:43,2023-01-08 08:15:43,2023-01-09 09:06:43,2023-01-09 17:06:43,2023-01-11 17:06:43,,,,Seller Shipping,Gudang Bandung,TT22663476929,Standard,J&T Express,Tolong kemas rapi,lina_cahyani909,Sri Nugraha,8736530569,69409,Indonesia,DKI Jakarta,Jakarta Utara,Kec. C,Banyumanik,Jl. Ahmad Yani No. 175,,GoPay,0.08,Feminine Hygiene,PKG758430285,TikTok Shop,,Unchecked,
TT544949149812,Completed,Order Complete,,Normal,SKU52213822,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,0,0,59000,12000,12000,0,0,0,0,0,500,0,71500,0,2023-01-08 12:31:02,2023-01-08 12:48:02,2023-01-09 06:31:02,2023-01-09 09:31:02,2023-01-14 09:31:02,,,,Seller Shipping,Gudang Bandung,TT68661761372,Express,SiCepat,,indah_wijaya42,Mira Cahyani,8994442359,59917,Indonesia,Yogyakarta,Sleman,Kec. C,Banyumanik,Jl. Gatot Subroto No. 28,,COD,0.15,Feminine Hygiene,PKG207187173,Affiliate,Cek stok,Unchecked,
TT369210471342,Completed,Order Complete,,Normal,SKU98563085,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,0,0,29000,9000,9000,0,0,0,0,0,500,0,38500,0,2023-01-08 19:23:55,2023-01-08 19:34:55,2023-01-09 18:23:55,2023-01-10 02:23:55,2023-01-15 02:23:55,,,,Seller Shipping,Gudang Jakarta Selatan,TT67359594479,Standard,Ninja Xpress,,nova_pratama166,Dian Cahyani,8888867138,97481,Indonesia,Jawa Barat,Depok,Kec. B,Tembalang,Jl. Ahmad Yani No. 138,,Dana,0.08,Feminine Hygiene,PKG978536809,TikTok Live,Cek stok,Checked,admin3
TT311849799576,Completed,Order Complete,,Normal,SKU83085285,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,2,0,29000,58000,5700,0,52300,9000,9000,0,0,0,0,0,500,500,62300,0,2023-01-08 19:46:26,2023-01-08 20:59:26,2023-01-09 23:46:26,2023-01-10 01:46:26,2023-01-12 01:46:26,,,,Seller Shipping,Gudang Medan,TT52794265342,Standard,Ninja Xpress,,bagas_wibowo484,Vera Handayani,8617435815,20831,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. A,Pedurungan,Jl. Diponegoro No. 144,,QRIS,0.08,Feminine Hygiene,PKG360438491,TikTok Shop,Cek stok,Checked,admin3
TT586621866606,Returned,Return Complete,Return,Normal,SKU41648866,GDS-SPR-HAZ-60,Gendes Feminine Wash Spray Hazelnut 60ml,Spray 60ml - Hazelnut,1,1,59000,59000,4345,3555,51100,12000,12000,0,0,0,0,0,500,0,63600,51100,2023-01-08 20:07:55,2023-01-08 21:33:55,2023-01-09 23:07:55,2023-01-10 06:07:55,2023-01-12 06:07:55,,,,Seller Shipping,Gudang Surabaya,TT57589773690,Express,Ninja Xpress,,reza_cahyani686,Lina Kurniawan,8803906862,38878,Indonesia,Jawa Barat,Cimahi,Kec. D,Pedurungan,Jl. Sudirman No. 14,,Transfer Bank,0.15,Feminine Hygiene,PKG603420538,TikTok Shop,Cek stok,Unchecked,
TT448086004389,Completed,Order Complete,,Normal,SKU74520433,GDS-SPR-GRA-60,Gendes Feminine Wash Spray Grape 60ml,Spray 60ml - Grape,1,0,59000,59000,0,0,59000,12000,12000,0,0,0,0,0,500,500,72000,0,2023-01-09 19:58:59,2023-01-09 21:11:59,2023-01-10 14:58:59,2023-01-10 18:58:59,2023-01-11 18:58:59,,,,Seller Shipping,Gudang Bandung,TT76187438261,Express,Ninja Xpress,,laras_cahyani832,Yuni Lestari,8105411049,13982,Indonesia,Jawa Barat,Bekasi,Kec. D,Semarang Selatan,Jl. Gatot Subroto No. 96,,Dana,0.15,Feminine Hygiene,PKG899324304,TikTok Shop,,Checked,admin3
TT129400380802,Completed,Order Complete,,Normal,SKU59919056,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,4200,0,54800,12000,12000,0,0,0,0,0,0,0,66800,0,2023-01-09 22:34:15,2023-01-09 23:43:15,2023-01-10 19:34:15,2023-01-11 01:34:15,2023-01-14 01:34:15,,,,Seller Shipping,Gudang Bandung,TT11556701154,Express,Pos Indonesia,,rina_nugraha540,Fitri Santoso,8264799437,90763,Indonesia,Jawa Timur,Gresik,Kec. C,Tembalang,Jl. Gatot Subroto No. 116,,COD,0.15,Feminine Hygiene,PKG958478166,TikTok Shop,,Checked,admin3
TT961637360010,Completed,Order Complete,,Normal,SKU32244758,GDS-FOA-HAZ-60,Gendes Feminine Wash Foam Hazelnut 60ml,Foam 60ml - Hazelnut,1,0,59000,59000,5400,0,53600,12000,12000,0,0,0,0,0,500,0,66100,0,2023-01-09 22:42:23,2023-01-09 23:55:23,2023-01-10 18:42:23,2023-01-10 22:42:23,2023-01-15 22:42:23,,,,Seller Shipping,Gudang Bandung,TT58034693232,Express,J&T Express,Jangan bocor,tari_handayani946,Mega Wijaya,8757431000,66879,Indonesia,Lampung,Bandar Lampung,Kec. C,Semarang Selatan,Jl. Ahmad Yani No. 38,,GoPay,0.15,Feminine Hygiene,PKG323939810,TikTok Shop,,Checked,admin1
TT801803226428,Completed,Order Complete,,Normal,SKU31711110,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,4015,3285,51700,9000,9000,0,0,0,0,0,0,0,60700,0,2023-01-09 23:07:57,2023-01-09 23:35:57,2023-01-10 20:07:57,2023-01-10 23:07:57,2023-01-13 23:07:57,,,,Seller Shipping,Gudang Bandung,TT67526268541,Standard,Pos Indonesia,,vera_rahayu257,Rina Pratama,8746347166,13159,Indonesia,Banten,Tangerang,Kec. D,Tembalang,Jl. Gatot Subroto No. 72,,Kartu Kredit,0.15,Feminine Hygiene,PKG661459502,TikTok Shop,,Checked,admin2
TT218040917346,Completed,Order Complete,,Normal,SKU34847942,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,3,0,59000,177000,0,0,177000,12000,12000,0,0,0,0,0,500,0,189500,0,2023-01-10 06:48:30,2023-01-10 08:09:30,2023-01-11 03:48:30,2023-01-11 08:48:30,2023-01-14 08:48:30,,,,Seller Shipping,Gudang Surabaya,TT19374560067,Express,AnterAja,,elsa_permata292,Elsa Purnama,8420116608,56148,Indonesia,DKI Jakarta,Jakarta Utara,Kec. A,Semarang Selatan,Jl. Diponegoro No. 138,,Dana,0.15,Feminine Hygiene,PKG618308837,TikTok Live,Cek stok,Checked,admin2
TT250187881182,Completed,Order Complete,,Normal,SKU52389022,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,600,0,58400,12000,12000,0,0,0,0,0,500,0,70900,0,2023-01-10 12:53:24,2023-01-10 14:10:24,2023-01-11 09:53:24,2023-01-11 12:53:24,2023-01-13 12:53:24,,,,Seller Shipping,Gudang Bandung,TT18144987202,Express,JNE,,reza_cahyani132,Ratna Gunawan,8318110656,78644,Indonesia,DKI Jakarta,Jakarta Timur,Kec. D,Tembalang,Jl. Diponegoro No. 85,,Kartu Kredit,0.15,Feminine Hygiene,PKG561937824,TikTok Shop,Prioritas,Checked,admin2
TT540484388501,Completed,Order Complete,,Normal,SKU53637273,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,2915,2385,23700,9000,9000,0,0,0,0,0,0,0,32700,0,2023-01-10 13:07:31,2023-01-10 13:15:31,2023-01-11 17:07:31,2023-01-12 00:07:31,2023-01-17 00:07:31,,,,Seller Shipping,Gudang Surabaya,TT41172788783,Standard,AnterAja,,fajar_anggraini554,Ratna Kusuma,8608420410,30222,Indonesia,Jawa Barat,Bandung,Kec. B,Semarang Selatan,Jl. Diponegoro No. 94,,QRIS,0.08,Feminine Hygiene,PKG744581993,TikTok Shop,Cek stok,Unchecked,
TT890160743488,Completed,Order Complete,,Normal,SKU23891410,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,0,29000,29000,0,0,29000,9000,9000,0,0,0,0,0,0,0,38000,0,2023-01-10 18:13:30,2023-01-10 18:22:30,2023-01-11 20:13:30,2023-01-12 00:13:30,2023-01-15 00:13:30,,,,Seller Shipping,Gudang Bandung,TT63371394693,Standard,AnterAja,Tolong kemas rapi,vera_cahyani715,Lia Rahayu,8438530960,77320,Indonesia,Banten,Serang,Kec. A,Pedurungan,Jl. Sudirman No. 158,,QRIS,0.08,Feminine Hygiene,PKG705044437,TikTok Live,,Checked,admin3
